Price,Adj Close,Adj Close,Adj Close,Close,Close,Close,Close,High,High,High,High,Low,Low,Low,Low,Open,Open,Open,Open,Volume,Volume,Volume,Volume
Ticker,DSX$B,DSX.W,DTSQR,DSX$B,DSX.W,DTG,DTSQR,DSX$B,DSX.W,DTG,DTSQR,DSX$B,DSX.W,DTG,DTSQR,DSX$B,DSX.W,DTG,DTSQR,DSX$B,DSX.W,DTG,DTSQR
Date,,,,,,,,,,,,,,,,,,,,,,,
2021-12-01,,,,,,21.003835678100586,,,,21.254876896547227,,,,21.003835678100586,,,,21.1209880338982,,,,342200,
2021-12-02,,,,,,21.0875186920166,,,,21.196302805096618,,,,20.961996474356418,,,,21.01220599985301,,,,96600,
2021-12-03,,,,,,21.10425567626953,,,,21.19630488596859,,,,21.037311231783338,,,,21.19630488596859,,,,42800,
2021-12-06,,,,,,21.129356384277344,,,,21.196300815909037,,,,21.003835774478063,,,,21.087516713037967,,,,126200,
2021-12-07,,,,,,21.17119789123535,,,,21.187934399614758,,,,21.087518541500906,,,,21.12935821636813,,,,137200,
2021-12-08,,,,,,21.120988845825195,,,,21.171196772228374,,,,21.1126205920778,,,,21.171196772228374,,,,106400,
2021-12-09,,,,,,21.14609718322754,,,,21.179568607796504,,,,21.112624162577102,,,,21.161995750779464,,,,82000,
2021-12-10,,,,,,21.129356384277344,,,,21.22475255847076,,,,21.120988130813238,,,,21.22475255847076,,,,51900,
2021-12-13,,,,,,21.10425567626953,,,,21.18793663089763,,,,21.095887421198576,,,,21.129360441482397,,,,90400,
2021-12-14,,,,,,21.413869857788086,,,,21.422238110955213,,,,21.112619128095808,,,,21.129355634430066,,,,228300,
2021-12-15,,,,,,21.464078903198242,,,,21.54775984316463,,,,21.196301172170738,,,,21.38876621683661,,,,91300,
2021-12-16,,,,,,21.38039779663086,,,,21.464078735945186,,,,21.37788875704204,,,,21.464078735945186,,,,91000,
2021-12-17,,,,,,21.49755096435547,,,,21.539390634442785,,,,21.3218208386103,,,,21.380397015164988,,,,126900,
2021-12-20,,,,,,21.589601516723633,,,,21.614706279865416,,,,21.447344384416173,,,,21.49755391069974,,,,66900,
2021-12-21,,,,,,21.74859046936035,,,,21.790431732243434,,,,21.480812771232547,,,,21.656541287098552,,,,46800,
2021-12-22,,,,,,21.798803329467773,,,,21.899220787065946,,,,21.673282704531065,,,,21.74859539870936,,,,36600,
2021-12-23,,,,,,21.773700714111328,,,,21.94942927426132,,,,21.589602303194514,,,,21.88248483285922,,,,46300,
2021-12-27,,,,,,21.807170867919922,,,,22.033108943036304,,,,21.782067701405627,,,,21.798802613721396,,,,68900,
2021-12-28,,,,,,21.915956497192383,,,,22.033108863385685,,,,21.78206762266253,,,,21.832275551590904,,,,35100,
2021-12-29,,,,,,21.92432403564453,,,,21.96616370903878,,,,21.88248276616905,,,,21.94942720124859,,,,56800,
2021-12-30,,,,,,22.00800323486328,,,,22.137708775245706,,,,21.941058800232625,,,,21.982900069427547,,,,144100,
2021-12-31,,,,,,22.00800323486328,,,,22.233941300272196,,,,21.941058800232625,,,,22.074947669493934,,,,438300,
2022-01-03,,,,,,21.798803329467773,,,,22.00800490305607,,,,21.69001921347765,,,,22.00800490305607,,,,38400,
2022-01-04,,,,,,21.589601516723633,,,,21.815539596755713,,,,21.46408089317736,,,,21.815539596755713,,,,49700,
2022-01-05,,,,,,21.447343826293945,,,,21.715123171260604,,,,21.422240659886743,,,,21.589600954899463,,,,181600,
2022-01-06,,,,,,21.6649112701416,,,,21.673279523386626,,,,21.346925627236242,,,,21.48918274023943,,,,64000,
2022-01-07,,,,,,21.489181518554688,,,,21.740222717308985,,,,21.47244501301613,,,,21.581230702935738,,,,47400,
2022-01-10,,,,,,21.423913955688477,,,,21.589601562177908,,,,21.271615875452454,,,,21.455712683969157,,,,23100,
2022-01-11,,,,,,21.614707946777344,,,,21.614707946777344,,,,21.464082548473158,,,,21.5310269925993,,,,14500,
2022-01-12,,,,,,21.63144302368164,,,,21.706755717844043,,,,21.589601751324004,,,,21.614706514738586,,,,11800,
2022-01-13,,,,,,21.690017700195312,,,,21.722652773107313,,,,21.60633675738203,,,,21.60633675738203,,,,18400,
2022-01-14,,,,,,21.556129455566406,,,,21.719306420942125,,,,21.50006390856972,,,,21.6481786549399,,,,18300,
2022-01-18,,,,,,21.355295181274414,,,,21.52265546812581,,,,21.355295181274414,,,,21.48081579543326,,,,17800,
2022-01-19,,,,,,21.38039779663086,,,,21.51428666110132,,,,21.34776272508343,,,,21.438975571407703,,,,23400,
2022-01-20,,,,,,21.39713478088379,,,,21.514287140887745,,,,21.372031615786483,,,,21.43897604951463,,,,25000,
2022-01-21,,,,,,21.355295181274414,,,,21.48918404918801,,,,21.263245986053363,,,,21.355295181274414,,,,32000,
2022-01-24,,,,,,21.346925735473633,,,,21.346925735473633,,,,21.120987684955722,,,,21.26324479868021,,,,25300,
2022-01-25,,,,,,21.447343826293945,,,,21.447343826293945,,,,21.257389404649718,,,,21.321823206014088,,,,24600,
2022-01-26,,,,,,21.238143920898438,,,,21.531026455170313,,,,21.154464564890535,,,,21.489186777166363,,,,24400,
2022-01-27,,,,,,20.694217681884766,,,,21.321822354295126,,,,20.694217681884766,,,,21.321822354295126,,,,104600,
2022-01-28,,,,,,20.685850143432617,,,,20.832292196374823,,,,20.167031156769944,,,,20.694218397550568,,,,34300,
2022-01-31,,,,,,21.054044723510742,,,,21.054044723510742,,,,20.769530476213472,,,,20.853211418844648,,,,27500,
2022-02-01,,,,,,21.003835678100586,,,,21.062411855999393,,,,20.83647380174873,,,,21.003835678100586,,,,19000,
2022-02-02,,,,,,20.836477279663086,,,,21.12099155930217,,,,20.803005856454526,,,,20.987102674305117,,,,43600,
2022-02-03,,,,,,20.627273559570312,,,,20.77789893860179,,,,20.41807199893353,,,,20.702586249086053,,,,38300,
2022-02-04,,,,,,20.32602310180664,,,,20.630619226736226,,,,20.27581358127617,,,,20.543591306447446,,,,36000,
2022-02-07,,,,,,20.25071144104004,,,,20.376232056550702,,,,20.15866224482765,,,,20.359495548860956,,,,25400,
2022-02-08,,,,,,20.01640510559082,,,,20.35112727871149,,,,19.957828924804854,,,,20.158662228677258,,,,37100,
2022-02-09,,,,,,20.108455657958984,,,,20.167031842695664,,,,19.915988998862474,,,,20.15866358829309,,,,44200,
2022-02-10,,,,,,19.82394027709961,,,,19.95782914784416,,,,19.72352282600058,,,,19.874148204608506,,,,46800,
2022-02-11,,,,,,19.785810470581055,,,,19.90528697104378,,,,19.472287286023093,,,,19.82817772591261,,,,33000,
2022-02-14,,,,,,19.2689208984375,,,,19.743440930144626,,,,19.26044712441684,,,,19.743440930144626,,,,54000,
2022-02-15,,,,,,19.28586769104004,,,,19.52143310448295,,,,19.251972596285082,,,,19.40280350525474,,,,57700,
2022-02-16,,,,,,19.429920196533203,,,,19.65531645345585,,,,19.15029210681951,,,,19.22655446003299,,,,10500,
2022-02-17,,,,,,19.455333709716797,,,,19.77563516800163,,,,19.412966467511545,,,,19.616332139268792,,,,22900,
2022-02-18,,,,,,19.429920196533203,,,,19.531602256679705,,,,19.429920196533203,,,,19.531602256679705,,,,15400,
2022-02-22,,,,,,19.41297149658203,,,,19.51465516690589,,,,19.260446799199798,,,,19.51465516690589,,,,30400,
2022-02-23,,,,,,19.37907600402832,,,,19.60786141012653,,,,19.347723205559156,,,,19.60786141012653,,,,15000,
2022-02-24,,,,,,19.362131118774414,,,,19.650232975444343,,,,19.06555548794276,,,,19.06555548794276,,,,24900,
2022-02-25,,,,,,19.582443237304688,,,,19.692599062461564,,,,19.429918543851265,,,,19.429918543851265,,,,6400,
2022-02-28,,,,,,19.497709274291992,,,,19.828178402535283,,,,19.446868242917773,,,,19.582445404053853,,,,49300,
2022-03-01,,,,,,19.8197021484375,,,,19.912912041135453,,,,19.616336432175004,,,,19.616336432175004,,,,24700,
2022-03-02,,,,,,19.836650848388672,,,,19.870545944505878,,,,19.696837617423043,,,,19.870545944505878,,,,16700,
2022-03-03,,,,,,19.85359764099121,,,,19.938333761852764,,,,19.80275661495711,,,,19.80275661495711,,,,20000,
2022-03-04,,,,,,19.68412971496582,,,,19.86885414337883,,,,19.658710004479097,,,,19.82818066715116,,,,19400,
2022-03-07,,,,,,19.40449333190918,,,,19.76038367320213,,,,19.268916212960125,,,,19.684121341767444,,,,15100,
2022-03-08,,,,,,19.46381187438965,,,,19.607862793089218,,,,19.192657584180353,,,,19.46381187438965,,,,12500,
2022-03-09,,,,,,19.56549072265625,,,,19.64429534309437,,,,19.463807080767282,,,,19.514649709815096,,,,6200,
2022-03-10,,,,,,19.37907600402832,,,,19.489231820578798,,,,19.3621284580338,,,,19.489231820578798,,,,18800,
2022-03-11,,,,,,19.277395248413086,,,,19.5570233346209,,,,19.277395248413086,,,,19.421446178653913,,,,48600,
2022-03-14,,,,,,19.04860496520996,,,,19.268918210391707,,,,18.929975377883988,,,,19.268918210391707,,,,21800,
2022-03-15,,,,,,19.065555572509766,,,,19.201132727284374,,,,19.00624076932177,,,,19.074029346709075,,,,32200,
2022-03-16,,,,,,19.20960807800293,,,,19.226555627792422,,,,19.023189878940425,,,,19.141819495052264,,,,34300,
2022-03-17,,,,,,19.54007339477539,,,,19.624809510936622,,,,19.243497796314582,,,,19.243497796314582,,,,20500,
2022-03-18,,,,,,19.667179107666016,,,,19.895966163738862,,,,19.573970823353033,,,,19.679890577141517,,,,17600,
2022-03-21,,,,,,19.54007339477539,,,,19.836648993236203,,,,19.446865121584327,,,,19.633283284173444,,,,24700,
2022-03-22,,,,,,19.438390731811523,,,,19.58244163985459,,,,19.429916958843467,,,,19.429916958843467,,,,27900,
2022-03-23,,,,,,19.28586769104004,,,,19.497707184637306,,,,19.24349882259634,,,,19.497707184637306,,,,44400,
2022-03-24,,,,,,19.192659378051758,,,,19.446867761038245,,,,19.141818347937345,,,,19.446867761038245,,,,37500,
2022-03-25,,,,,,18.929975509643555,,,,19.36212823017643,,,,18.73508358162096,,,,19.32823313858628,,,,25200,
2022-03-28,,,,,,18.938451766967773,,,,19.238416578822186,,,,18.785927067217106,,,,18.921504218949448,,,,12200,
2022-03-29,,,,,,19.082500457763672,,,,19.31975963740387,,,,18.992679756752064,,,,19.209603820600485,,,,23100,
2022-03-30,,,,,,19.15876579284668,,,,19.421446332588836,,,,19.09097721432589,,,,19.120634616415785,,,,29400,
2022-03-31,,,,,,19.718021392822266,,,,19.777336195266734,,,,19.218080034780087,,,,19.421445764392764,,,,196900,
2022-04-01,,,,,,19.607864379882812,,,,19.64175947700551,,,,19.48923477236774,,,,19.616338154163486,,,,27800,
2022-04-04,,,,,,19.548545837402344,,,,19.61633440247577,,,,19.447710690299584,,,,19.55871501107714,,,,18800,
2022-04-05,,,,,,19.141815185546875,,,,19.546852806807884,,,,19.141815185546875,,,,19.54007281869412,,,,25000,
2022-04-06,,,,,,19.014713287353516,,,,19.074028086623,,,,18.938450940805016,,,,19.014713287353516,,,,24800,
2022-04-07,,,,,,18.938451766967773,,,,19.107922398529634,,,,18.913030444940283,,,,19.107922398529634,,,,13600,
2022-04-08,,,,,,18.743558883666992,,,,18.891845880954232,,,,18.72661133648929,,,,18.853714707907933,,,,19700,
2022-04-11,,,,,,18.404613494873047,,,,18.684241544649883,,,,18.404613494873047,,,,18.650348068177493,,,,30400,
2022-04-12,,,,,,18.311405181884766,,,,18.523244662040927,,,,18.17582804388138,,,,18.523244662040927,,,,11900,
2022-04-13,,,,,,18.108043670654297,,,,18.54019488804353,,,,18.108043670654297,,,,18.43851281908395,,,,7200,
2022-04-14,,,,,,17.735198974609375,,,,18.16735164562864,,,,17.735198974609375,,,,18.09956308642209,,,,21600,
2022-04-18,,,,,,17.50641632080078,,,,17.989410126900548,,,,17.489468772746402,,,,17.73520337091345,,,,29300,
2022-04-19,,,,,,17.387784957885742,,,,17.574203119004405,,,,17.19882450319539,,,,17.574203119004405,,,,39400,
2022-04-20,,,,,,17.438627243041992,,,,17.65300903276091,,,,17.38778621654881,,,,17.38778621654881,,,,15800,
2022-04-21,,,,,,17.22678565979004,,,,17.63860164176331,,,,17.22678565979004,,,,17.455572675598944,,,,29900,
2022-04-22,,,,,,17.023418426513672,,,,17.24373164969076,,,,17.00647088252926,,,,17.175943089959866,,,,11600,
2022-04-25,,,,,,17.11663055419922,,,,17.20814504106584,,,,16.997999346907182,,,,17.20814504106584,,,,8600,
2022-04-26,,,,,,16.964107513427734,,,,17.286102841642478,,,,16.964107513427734,,,,17.168320131600378,,,,9200,
2022-04-27,,,,,,16.71837043762207,,,,17.209837939055742,,,,16.48958342414255,,,,17.209837939055742,,,,25800,
2022-04-28,,,,,,16.608217239379883,,,,16.890387610508935,,,,16.472640087728383,,,,16.7607419390396,,,,22300,
2022-04-29,,,,,,16.8031063079834,,,,17.001387413774527,,,,16.50653073358615,,,,17.001387413774527,,,,48500,
2022-05-02,,,,,,16.23537826538086,,,,16.692952336208556,,,,16.226904491898082,,,,16.692952336208556,,,,16400,
2022-05-03,,,,,,16.226903915405273,,,,16.451454864203637,,,,16.209956369041816,,,,16.4217958499641,,,,11000,
2022-05-04,,,,,,16.91326332092285,,,,17.277627485406846,,,,16.270119615923946,,,,16.277744880415504,,,,23500,
2022-05-05,,,,,,16.328588485717773,,,,16.52348043111819,,,,16.235378591740588,,,,16.447218084447233,,,,19900,
2022-05-06,,,,,,16.139625549316406,,,,16.421794249351127,,,,16.09979898086483,,,,16.311638441139365,,,,24100,
2022-05-09,,,,,,16.015064239501953,,,,16.14216760326646,,,,15.921855968051691,,,,16.04048555873764,,,,25000,
2022-05-10,,,,,,16.337059020996094,,,,16.337059020996094,,,,15.964221135199328,,,,16.142165498020915,,,,25900,
2022-05-11,,,,,,16.39637565612793,,,,16.430269131633942,,,,16.109120733826387,,,,16.15064108982989,,,,19500,
2022-05-12,,,,,,16.46416473388672,,,,16.493822131951728,,,,16.10827434089962,,,,16.396376164565698,,,,16400,
2022-05-13,,,,,,16.387903213500977,,,,16.557375453408874,,,,16.362481892652674,,,,16.362481892652674,,,,20600,
2022-05-16,,,,,,16.803035736083984,,,,16.803035736083984,,,,16.262416553527927,,,,16.545189286066208,,,,34700,
2022-05-17,,,,,,16.450641632080078,,,,16.85460306859971,,,,16.450641632080078,,,,16.83741287143985,,,,29200,
2022-05-18,,,,,,16.218584060668945,,,,16.433456653930154,,,,16.175608558408033,,,,16.433456653930154,,,,20200,
2022-05-19,,,,,,16.261558532714844,,,,16.5795707039667,,,,16.227178129618277,,,,16.28734383503727,,,,17700,
2022-05-20,,,,,,16.11544418334961,,,,16.527999160999897,,,,16.072470321266447,,,,16.442049797485815,,,,19800,
2022-05-23,,,,,,16.089658737182617,,,,16.227177061824094,,,,16.089658737182617,,,,16.199673724765347,,,,15700,
2022-05-24,,,,,,16.57956886291504,,,,16.57956886291504,,,,16.09825310909712,,,,16.227176327697478,,,,22400,
2022-05-25,,,,,,16.648330688476562,,,,16.7875670655517,,,,16.373292368239362,,,,16.570976417057963,,,,48800,
2022-05-26,,,,,,16.88898468017578,,,,17.146832763143877,,,,16.760061458365588,,,,16.794441858500416,,,,33800,
2022-05-27,,,,,,17.086666107177734,,,,17.275755018647327,,,,17.06088244786651,,,,17.16402036380664,,,,88900,
2022-05-31,,,,,,17.069477081298828,,,,17.22160689660174,,,,16.708491106670685,,,,17.069477081298828,,,,82800,
2022-06-01,,,,,,17.060884475708008,,,,17.198402806205227,,,,16.79444291528812,,,,17.146833842105725,,,,24200,
2022-06-02,,,,,,16.79444122314453,,,,17.215591272777278,,,,16.79444122314453,,,,17.09526151620532,,,,32400,
2022-06-03,,,,,,16.957744598388672,,,,17.0368185386214,,,,16.717088344088587,,,,16.717088344088587,,,,12500,
2022-06-06,,,,,,16.93195915222168,,,,17.01790686864452,,,,16.897578754174457,,,,17.000718308968516,,,,9300,
2022-06-07,,,,,,17.086666107177734,,,,17.129641604942467,,,,16.79444091911563,,,,16.79444091911563,,,,42800,
2022-06-08,,,,,,17.060884475708008,,,,17.109015727447254,,,,16.992125310459397,,,,17.060884475708008,,,,12100,
2022-06-09,,,,,,16.897581100463867,,,,17.079792973111136,,,,16.811631732759043,,,,17.01790923164192,,,,20100,
2022-06-10,,,,,,16.399076461791992,,,,16.809052758581366,,,,16.34750749776735,,,,16.734277186973898,,,,30100,
2022-06-13,,,,,,15.883384704589844,,,,16.192801822000067,,,,15.694297376921428,,,,16.165298478959805,,,,44400,
2022-06-14,,,,,,15.909165382385254,,,,15.929793293501216,,,,15.72867156995748,,,,15.753597850535899,,,,68100,
2022-06-15,,,,,,16.20139503479004,,,,16.522844929754502,,,,15.900573054537318,,,,15.909168155612871,,,,70900,
2022-06-16,,,,,,16.106847763061523,,,,16.201392219113604,,,,15.912603102686386,,,,16.115442862643313,,,,57000,
2022-06-17,,,,,,16.01230239868164,,,,16.25983567881352,,,,15.977923641652298,,,,16.115441948464728,,,,27900,
2022-06-21,,,,,,16.055278778076172,,,,16.40766966360235,,,,16.055278778076172,,,,16.353522011740452,,,,23200,
2022-06-22,,,,,,16.2271785736084,,,,16.429159348957487,,,,16.106850438173822,,,,16.124040640192447,,,,19500,
2022-06-23,,,,,,16.20998764038086,,,,16.33031575821859,,,,16.149823581461995,,,,16.149823581461995,,,,22400,
2022-06-24,,,,,,16.184202194213867,,,,16.43345516672678,,,,16.133492253678615,,,,16.330315609982353,,,,44700,
2022-06-27,,,,,,16.347509384155273,,,,16.5022179334293,,,,16.211709074691008,,,,16.28734531262604,,,,51100,
2022-06-28,,,,,,16.167011260986328,,,,16.39047892433222,,,,16.115442304628832,,,,16.347505067258904,,,,27000,
2022-06-29,,,,,,16.373291015625,,,,16.481587970273274,,,,16.170451234323775,,,,16.287343289458278,,,,114500,
2022-06-30,,,,,,16.31312370300293,,,,16.43345344650012,,,,16.08965605290526,,,,16.32171880177755,,,,51700,
2022-07-01,,,,,,16.347509384155273,,,,16.77725462576179,,,,16.30109616363387,,,,16.373293049468945,,,,14400,
2022-07-05,,,,,,16.373291015625,,,,16.612229235359717,,,,16.261557987999584,,,,16.373291015625,,,,15500,
2022-07-06,,,,,,16.4162654876709,,,,16.751466188855684,,,,16.37328998793715,,,,16.497916478143484,,,,16900,
2022-07-07,,,,,,16.321718215942383,,,,16.49361690656986,,,,16.246942662569335,,,,16.47642670963763,,,,155600,
2022-07-08,,,,,,16.4162654876709,,,,16.450644248110205,,,,16.31742429730481,,,,16.450644248110205,,,,14500,
2022-07-11,,,,,,16.45923614501953,,,,16.48502143984185,,,,16.3646933426991,,,,16.3646933426991,,,,8000,
2022-07-12,,,,,,16.450641632080078,,,,16.613945226403917,,,,16.356098826395694,,,,16.45923673066001,,,,42200,
2022-07-13,,,,,,16.553783416748047,,,,16.596757276118087,,,,16.34750594094607,,,,16.34750594094607,,,,7000,
2022-07-14,,,,,,16.73427963256836,,,,16.73427963256836,,,,16.30453437774726,,,,16.33031968320182,,,,26700,
2022-07-15,,,,,,17.017906188964844,,,,17.017906188964844,,,,16.545187210128752,,,,16.76865487046778,,,,15600,
2022-07-18,,,,,,16.966337203979492,,,,17.10385551174315,,,,16.84600909452318,,,,17.10385551174315,,,,12900,
2022-07-19,,,,,,16.803035736083984,,,,17.08666748684264,,,,16.76006187419694,,,,17.08666748684264,,,,58100,
2022-07-20,,,,,,16.79444122314453,,,,16.880388941534672,,,,16.79444122314453,,,,16.846010182048143,,,,47000,
2022-07-21,,,,,,16.88898468017578,,,,16.92336508031061,,,,16.82022551925383,,,,16.896720762010432,,,,20200,
2022-07-22,,,,,,16.992128372192383,,,,17.09526631897534,,,,16.886410091489527,,,,16.931964296677638,,,,12100,
2022-07-25,,,,,,16.93195915222168,,,,17.095261124903164,,,,16.92164437706847,,,,16.92164437706847,,,,18100,
2022-07-26,,,,,,16.93195915222168,,,,17.095261124903164,,,,16.89671973602756,,,,16.89671973602756,,,,14600,
2022-07-27,,,,,,17.00931167602539,,,,17.043690431223414,,,,16.931957427645536,,,,16.98352638011629,,,,19000,
2022-07-28,,,,,,17.146835327148438,,,,17.27575856823681,,,,17.060885953306872,,,,17.103859820553676,,,,31600,
2022-07-29,,,,,,17.430463790893555,,,,17.473437649949194,,,,17.06947780104421,,,,17.23277977693375,,,,65000,
2022-08-01,,,,,,17.335918426513672,,,,17.808637408777468,,,,17.318728228051974,,,,17.404677581012905,,,,46300,
2022-08-02,,,,,,17.671119689941406,,,,17.688309888977205,,,,17.327323905963482,,,,17.327323905963482,,,,70100,
2022-08-03,,,,,,18.08367919921875,,,,18.08367919921875,,,,17.66252745136246,,,,18.014918391937826,,,,27800,
2022-08-04,,,,,,17.954755783081055,,,,18.178223506849,,,,17.602364813886833,,,,18.09227413011548,,,,54200,
2022-08-05,,,,,,17.714096069335938,,,,18.049296770482204,,,,17.662525469661364,,,,18.049296770482204,,,,13800,
2022-08-08,,,,,,17.757070541381836,,,,17.860210104936062,,,,17.67112117831127,,,,17.739880340898175,,,,38000,
2022-08-09,,,,,,17.301542282104492,,,,17.790592564913936,,,,17.267163516078757,,,,17.790592564913936,,,,42500,
2022-08-10,,,,,,17.559389114379883,,,,17.999447451138156,,,,17.456249545183816,,,,17.48203484731979,,,,25700,
2022-08-11,,,,,,17.473440170288086,,,,17.709799707881476,,,,17.473440170288086,,,,17.593768304477912,,,,32300,
2022-08-12,,,,,,17.757070541381836,,,,17.78285584210733,,,,17.593766915482536,,,,17.60236201572437,,,,26900,
2022-08-15,,,,,,17.808639526367188,,,,17.860210127884436,,,,17.662526100763813,,,,17.71409670228106,,,,25500,
2022-08-16,,,,,,17.637062072753906,,,,17.915770936007092,,,,17.612675130281044,,,,17.854803579824942,,,,49800,
2022-08-17,,,,,,17.35835075378418,,,,17.663189152804776,,,,17.28867354782824,,,,17.663189152804776,,,,16600,
2022-08-18,,,,,,17.4193172454834,,,,17.497704305986918,,,,17.29738255636039,,,,17.45415667736743,,,,18200,
2022-08-19,,,,,,17.070932388305664,,,,17.36706093442186,,,,16.96641574681468,,,,17.288673868612534,,,,26000,
2022-08-22,,,,,,16.835769653320312,,,,17.079640687036875,,,,16.818349937790092,,,,17.070930829271767,,,,25600,
2022-08-23,,,,,,16.443836212158203,,,,17.09706066699541,,,,16.07803045099994,,,,16.896738899541898,,,,88000,
2022-08-24,,,,,,16.78351593017578,,,,16.82706356752751,,,,16.469967625288525,,,,16.504807064158612,,,,149900,
2022-08-25,,,,,,16.922868728637695,,,,17.131900357960617,,,,16.818352083358374,,,,16.861901377739642,,,,19700,
2022-08-26,,,,,,16.79222297668457,,,,17.099672833150056,,,,16.766093401909504,,,,17.009964449436644,,,,18500,
2022-08-29,,,,,,16.635448455810547,,,,16.853189923396453,,,,16.54835153652907,,,,16.853189923396453,,,,26100,
2022-08-30,,,,,,16.504804611206055,,,,16.731254285263027,,,,16.461255319090764,,,,16.731254285263027,,,,27400,
2022-08-31,,,,,,16.16512680053711,,,,16.609319613328186,,,,16.16512680053711,,,,16.487384917704,,,,44300,
2022-09-01,,,,,,16.173839569091797,,,,16.375033514307678,,,,16.05974256266532,,,,16.112872210309995,,,,19200,
2022-09-02,,,,,,16.25222396850586,,,,16.405514489054003,,,,16.04319234661421,,,,16.27835354420569,,,,30200,
2022-09-06,,,,,,15.990937232971191,,,,16.313193741650164,,,,15.990937232971191,,,,16.252226383858787,,,,9700,
2022-09-07,,,,,,16.04319190979004,,,,16.260933384319635,,,,16.021418094584202,,,,16.025772193131125,,,,25400,
2022-09-08,,,,,,15.990937232971191,,,,16.191259026067407,,,,15.990937232971191,,,,16.095452228831867,,,,18100,
2022-09-09,,,,,,16.278352737426758,,,,16.289674057890156,,,,16.03448169335527,,,,16.03448169335527,,,,9300,
2022-09-12,,,,,,16.356740951538086,,,,16.50480522779017,,,,16.278353884037823,,,,16.37415900779927,,,,19900,
2022-09-13,,,,,,16.31319236755371,,,,16.3219022266811,,,,16.05103275113307,,,,16.234805296642968,,,,25200,
2022-09-14,,,,,,16.443836212158203,,,,16.46125592965043,,,,16.266160409691725,,,,16.269644020943034,,,,26100,
2022-09-15,,,,,,16.086734771728516,,,,16.478669974197548,,,,16.086734771728516,,,,16.348025460452913,,,,15500,
2022-09-16,,,,,,16.07802963256836,,,,16.19125612926848,,,,15.949127716653146,,,,16.19125612926848,,,,24500,
2022-09-19,,,,,,15.999643325805664,,,,16.138997728300286,,,,15.96915799285167,,,,16.138997728300286,,,,10200,
2022-09-20,,,,,,16.04319190979004,,,,16.060611626448953,,,,15.877707924001575,,,,15.938675271072162,,,,21500,
2022-09-21,,,,,,16.23480224609375,,,,16.287061391038502,,,,15.894255622751707,,,,15.894255622751707,,,,22300,
2022-09-22,,,,,,15.973517417907715,,,,16.191258929426375,,,,15.869000761434963,,,,16.191258929426375,,,,33100,
